Zone;Sub Zone;Category;Date;Count;Location
France;Martinique;Recovered;2020-07-16;98;14.6415,-61.0242
France;Martinique;Recovered;2020-08-31;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-24;98;14.6415,-61.0242
France;Martinique;Recovered;2020-06-08;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-22;98;14.6415,-61.0242
France;Martinique;Recovered;2020-09-13;98;14.6415,-61.0242
France;Martinique;Recovered;2020-03-07;0;14.6415,-61.0242
France;Martinique;Recovered;2020-08-03;98;14.6415,-61.0242
France;Martinique;Recovered;2020-05-14;91;14.6415,-61.0242
France;Martinique;Recovered;2020-09-27;98;14.6415,-61.0242
France;Martinique;Recovered;2020-08-06;98;14.6415,-61.0242
France;Martinique;Recovered;2020-02-22;0;14.6415,-61.0242
France;Martinique;Recovered;2020-05-20;91;14.6415,-61.0242
France;Martinique;Recovered;2020-07-20;98;14.6415,-61.0242
France;Mayotte;Recovered;2020-03-15;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-01-25;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-05-25;894;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-05;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-14;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-28;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-10;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-24;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-12;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-01-31;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-05;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-27;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-29;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-05-20;894;-12.8275,45.166244
France;New Caledonia;Recovered;2020-02-09;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-08-25;23;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-12;26;-20.904305,165.618042
France;New Caledonia;Recovered;2020-04-05;1;-20.904305,165.618042
France;New Caledonia;Recovered;2020-05-04;17;-20.904305,165.618042
France;New Caledonia;Recovered;2020-08-14;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-06-01;18;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-04;23;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-27;26;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-18;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-29;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-04-01;0;-20.904305,165.618042
France;Reunion;Recovered;2020-08-31;880;-21.1151,55.5364
France;Reunion;Recovered;2020-09-11;1313;-21.1151,55.5364
France;Reunion;Recovered;2020-02-05;0;-21.1151,55.5364
France;Reunion;Recovered;2020-01-30;0;-21.1151,55.5364
France;Reunion;Recovered;2020-07-31;592;-21.1151,55.5364
France;Reunion;Recovered;2020-08-01;592;-21.1151,55.5364
France;Reunion;Recovered;2020-09-27;2819;-21.1151,55.5364
France;Reunion;Recovered;2020-08-11;631;-21.1151,55.5364
France;Reunion;Recovered;2020-06-23;460;-21.1151,55.5364
France;Reunion;Recovered;2020-09-15;1313;-21.1151,55.5364
France;Reunion;Recovered;2020-07-14;472;-21.1151,55.5364
France;Saint Barthelemy;Recovered;2020-08-04;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-05;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-03-25;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-03-19;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-04-17;4;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-06-28;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-01-23;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-06-09;6;17.9,-62.8333
France;Saint Pierre and Miquelon;Recovered;2020-05-31;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-02-19;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-14;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-06-13;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-04-04;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-06-01;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-10;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-28;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-01;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-06-23;1;46.8852,-56.3159
France;St Martin;Recovered;2020-09-21;206;18.0708,-63.0501
France;St Martin;Recovered;2020-03-23;0;18.0708,-63.0501
France;St Martin;Recovered;2020-02-08;0;18.0708,-63.0501
France;St Martin;Recovered;2020-07-02;37;18.0708,-63.0501
France;St Martin;Recovered;2020-09-10;107;18.0708,-63.0501
France;St Martin;Recovered;2020-06-22;36;18.0708,-63.0501
France;St Martin;Recovered;2020-06-21;36;18.0708,-63.0501
France;St Martin;Recovered;2020-06-01;33;18.0708,-63.0501
France;St Martin;Recovered;2020-05-13;30;18.0708,-63.0501
France;St Martin;Recovered;2020-02-29;0;18.0708,-63.0501
France;St Martin;Recovered;2020-08-11;44;18.0708,-63.0501
France;St Martin;Recovered;2020-05-30;33;18.0708,-63.0501
France;St Martin;Recovered;2020-04-13;11;18.0708,-63.0501
France;St Martin;Recovered;2020-05-27;33;18.0708,-63.0501
France;;Recovered;2020-04-30;48572;46.2276,2.2137
France;;Recovered;2020-06-17;70223;46.2276,2.2137
France;;Recovered;2020-08-08;71585;46.2276,2.2137
France;;Recovered;2020-09-13;75308;46.2276,2.2137
France;;Recovered;2020-04-18;35379;46.2276,2.2137
France;;Recovered;2020-06-21;70661;46.2276,2.2137
France;;Recovered;2020-09-18;76583;46.2276,2.2137
France;;Recovered;2020-05-26;64222;46.2276,2.2137
France;;Recovered;2020-07-19;71639;46.2276,2.2137
France;;Recovered;2020-05-06;53022;46.2276,2.2137
France;French Guiana;Recovered;2020-09-11;9078;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-07;8902;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-28;6;3.9339,-53.1258
France;French Guiana;Recovered;2020-08-05;7075;3.9339,-53.1258
France;French Guiana;Recovered;2020-08-14;7841;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-21;4996;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-06;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-18;9298;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-01;0;3.9339,-53.1258
France;French Polynesia;Recovered;2020-06-02;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-08-12;64;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-10;576;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-02;336;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-26;41;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-17;59;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-28;49;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-09;528;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-18;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-02-11;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-10;0;-17.6797,149.4068
France;Guadeloupe;Recovered;2020-09-21;837;16.265,-61.551
France;Guadeloupe;Recovered;2020-08-08;186;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-08;43;16.265,-61.551
France;Guadeloupe;Recovered;2020-01-28;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-06;31;16.265,-61.551
France;Guadeloupe;Recovered;2020-05-18;109;16.265,-61.551
France;Martinique;Recovered;2020-04-15;73;14.6415,-61.0242
France;Martinique;Recovered;2020-06-24;98;14.6415,-61.0242
France;Martinique;Recovered;2020-01-30;0;14.6415,-61.0242
France;Martinique;Recovered;2020-02-12;0;14.6415,-61.0242
France;Martinique;Recovered;2020-09-02;98;14.6415,-61.0242
France;Martinique;Recovered;2020-06-04;98;14.6415,-61.0242
France;Martinique;Recovered;2020-05-04;83;14.6415,-61.0242
France;Martinique;Recovered;2020-07-21;98;14.6415,-61.0242
France;Martinique;Recovered;2020-02-28;0;14.6415,-61.0242
France;Martinique;Recovered;2020-09-05;98;14.6415,-61.0242
France;Martinique;Recovered;2020-08-11;98;14.6415,-61.0242
France;Mayotte;Recovered;2020-07-04;2375;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-07;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-07-22;2614;-12.8275,45.166244
France;Mayotte;Recovered;2020-06-27;2218;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-20;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-07-29;2672;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-18;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-02;10;-12.8275,45.166244
France;Mayotte;Recovered;2020-06-19;2066;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-21;117;-12.8275,45.166244
France;New Caledonia;Recovered;2020-07-08;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-01-25;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-16;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-14;26;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-18;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-28;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-01-30;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-13;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-05-15;18;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-02;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-08-10;22;-20.904305,165.618042
France;Reunion;Recovered;2020-03-30;1;-21.1151,55.5364
France;Reunion;Recovered;2020-05-02;300;-21.1151,55.5364
France;Reunion;Recovered;2020-09-10;1313;-21.1151,55.5364
France;Reunion;Recovered;2020-05-17;354;-21.1151,55.5364
France;Reunion;Recovered;2020-07-11;472;-21.1151,55.5364
France;Reunion;Recovered;2020-05-20;411;-21.1151,55.5364
France;Reunion;Recovered;2020-09-08;1313;-21.1151,55.5364
France;Reunion;Recovered;2020-08-22;692;-21.1151,55.5364
France;Reunion;Recovered;2020-06-19;460;-21.1151,55.5364
France;Reunion;Recovered;2020-08-24;692;-21.1151,55.5364
France;Saint Barthelemy;Recovered;2020-07-04;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-31;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-02-12;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-04-29;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-08-05;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-06;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-04-26;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-06-07;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-08-28;13;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-18;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-04-13;4;17.9,-62.8333
France;Saint Pierre and Miquelon;Recovered;2020-09-07;5;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-05-21;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-07-06;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-06-07;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-09-27;6;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-02-11;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-06-29;1;46.8852,-56.3159
France;St Martin;Recovered;2020-07-24;39;18.0708,-63.0501
France;St Martin;Recovered;2020-06-08;33;18.0708,-63.0501
France;St Martin;Recovered;2020-03-30;2;18.0708,-63.0501
France;St Martin;Recovered;2020-04-19;19;18.0708,-63.0501
France;St Martin;Recovered;2020-03-16;0;18.0708,-63.0501
France;St Martin;Recovered;2020-04-04;5;18.0708,-63.0501
France;St Martin;Recovered;2020-06-10;33;18.0708,-63.0501
France;St Martin;Recovered;2020-09-26;273;18.0708,-63.0501
France;;Recovered;2020-09-07;74223;46.2276,2.2137
France;;Recovered;2020-02-19;4;46.2276,2.2137
France;;Recovered;2020-08-14;72023;46.2276,2.2137
France;;Recovered;2020-07-03;72181;46.2276,2.2137
France;;Recovered;2020-01-23;0;46.2276,2.2137
France;;Recovered;2020-05-13;57368;46.2276,2.2137
France;;Recovered;2020-09-05;73866;46.2276,2.2137
France;;Recovered;2020-02-11;0;46.2276,2.2137
France;;Recovered;2020-08-11;71454;46.2276,2.2137
France;;Recovered;2020-07-25;71566;46.2276,2.2137
France;;Recovered;2020-07-20;71494;46.2276,2.2137
France;French Guiana;Deaths;2020-07-27;42;3.9339,-53.1258
France;French Guiana;Deaths;2020-08-17;53;3.9339,-53.1258
France;French Guiana;Deaths;2020-06-27;12;3.9339,-53.1258
France;French Guiana;Deaths;2020-04-19;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-09-13;63;3.9339,-53.1258
France;French Guiana;Deaths;2020-08-25;56;3.9339,-53.1258
France;French Guiana;Deaths;2020-08-30;58;3.9339,-53.1258
France;French Guiana;Deaths;2020-04-11;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-02-03;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-06-26;11;3.9339,-53.1258
France;French Guiana;Deaths;2020-09-28;65;3.9339,-53.1258
France;French Guiana;Deaths;2020-07-14;31;3.9339,-53.1258
France;French Polynesia;Deaths;2020-08-31;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-09-20;2;-17.6797,149.4068
France;French Polynesia;Deaths;2020-01-30;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-09-24;5;-17.6797,149.4068
France;French Polynesia;Deaths;2020-05-13;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-29;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-04-10;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-07-25;0;-17.6797,149.4068
France;Guadeloupe;Deaths;2020-08-07;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-07-04;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-08-12;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-03-18;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-02-12;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-09-02;18;16.265,-61.551
France;Guadeloupe;Deaths;2020-06-26;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-01-23;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-07-15;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-09-27;42;16.265,-61.551
France;Martinique;Deaths;2020-07-27;15;14.6415,-61.0242
France;Martinique;Deaths;2020-02-08;0;14.6415,-61.0242
France;Martinique;Deaths;2020-09-07;18;14.6415,-61.0242
France;Martinique;Deaths;2020-04-20;12;14.6415,-61.0242
France;Martinique;Deaths;2020-01-29;0;14.6415,-61.0242
France;Martinique;Deaths;2020-09-04;18;14.6415,-61.0242
France;Martinique;Deaths;2020-09-27;20;14.6415,-61.0242
France;Martinique;Deaths;2020-04-25;14;14.6415,-61.0242
France;Martinique;Deaths;2020-03-02;0;14.6415,-61.0242
France;Martinique;Deaths;2020-03-26;1;14.6415,-61.0242
France;Martinique;Deaths;2020-07-07;14;14.6415,-61.0242
France;Mayotte;Deaths;2020-01-26;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-05-28;21;-12.8275,45.166244
France;Mayotte;Deaths;2020-03-16;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-01-22;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-06-26;32;-12.8275,45.166244
France;Mayotte;Deaths;2020-04-12;3;-12.8275,45.166244
France;Mayotte;Deaths;2020-09-27;40;-12.8275,45.166244
France;Mayotte;Deaths;2020-07-19;37;-12.8275,45.166244
France;New Caledonia;Deaths;2020-04-15;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-22;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-05;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-04-19;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-05-05;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-20;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-18;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-09-05;0;-20.904305,165.618042
France;Reunion;Deaths;2020-05-02;0;-21.1151,55.5364
France;Reunion;Deaths;2020-07-12;3;-21.1151,55.5364
France;Reunion;Deaths;2020-02-03;0;-21.1151,55.5364
France;Reunion;Deaths;2020-04-07;0;-21.1151,55.5364
France;Reunion;Deaths;2020-09-18;15;-21.1151,55.5364
France;Reunion;Deaths;2020-03-02;0;-21.1151,55.5364
France;Saint Barthelemy;Deaths;2020-09-03;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-08-12;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-01-23;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-09-04;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-07-30;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-13;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Deaths;2020-06-06;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-05-25;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-20;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-02-03;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-08-15;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-06-01;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-08-22;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-07-25;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-07-20;0;46.8852,-56.3159
France;St Martin;Deaths;2020-04-12;2;18.0708,-63.0501
France;St Martin;Deaths;2020-05-09;3;18.0708,-63.0501
France;St Martin;Deaths;2020-09-18;6;18.0708,-63.0501
France;St Martin;Deaths;2020-06-29;3;18.0708,-63.0501
France;St Martin;Deaths;2020-04-21;2;18.0708,-63.0501
France;;Deaths;2020-03-30;3024;46.2276,2.2137
France;;Deaths;2020-04-29;24056;46.2276,2.2137
France;;Deaths;2020-09-28;31549;46.2276,2.2137
France;;Deaths;2020-09-23;31252;46.2276,2.2137
France;;Deaths;2020-08-18;30301;46.2276,2.2137
France;French Guiana;Confirmed;2020-07-24;7251;3.9339,-53.1258
France;French Guiana;Confirmed;2020-03-11;5;3.9339,-53.1258
France;French Guiana;Confirmed;2020-08-19;8711;3.9339,-53.1258
France;French Guiana;Confirmed;2020-02-26;0;3.9339,-53.1258
France;French Polynesia;Confirmed;2020-02-16;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-02-08;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-02-09;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-09-12;953;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-05-01;58;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-02-11;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-05-20;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-19;62;-17.6797,149.4068
France;Guadeloupe;Confirmed;2020-07-27;203;16.265,-61.551
France;Guadeloupe;Confirmed;2020-08-12;367;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-13;3080;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-31;265;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-08;141;16.265,-61.551
France;Guadeloupe;Confirmed;2020-08-05;279;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-04;134;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-12;143;16.265,-61.551
France;Guadeloupe;Confirmed;2020-05-09;154;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-05;1363;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-06;1363;16.265,-61.551
France;Martinique;Confirmed;2020-06-17;202;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-02;200;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-22;1290;14.6415,-61.0242
France;Martinique;Confirmed;2020-01-27;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-20;236;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-09;186;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-15;336;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-05;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-22;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-07;249;14.6415,-61.0242
France;Mayotte;Confirmed;2020-04-09;184;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-21;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-06;147;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-18;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-11;2240;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-21;311;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-02-19;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-14;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-29;0;-20.904305,165.618042
France;Reunion;Confirmed;2020-04-09;362;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-24;508;-21.1151,55.5364
France;Reunion;Confirmed;2020-04-19;408;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-03;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-08-14;776;-21.1151,55.5364
France;Reunion;Confirmed;2020-01-29;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-22;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-05;480;-21.1151,55.5364
France;Reunion;Confirmed;2020-08-11;702;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-09-22;23;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-08;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-16;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-16;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-15;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-18;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-21;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-08-03;9;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-31;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-05;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-29;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-09-06;18;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-07-24;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-10;2;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-06-20;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-06-01;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-08-10;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-02-18;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-09;9;46.8852,-56.3159
France;St Martin;Confirmed;2020-09-03;239;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-16;2;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-02;43;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-21;40;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-29;49;18.0708,-63.0501
France;St Martin;Confirmed;2020-09-02;239;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-20;42;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-09;41;18.0708,-63.0501
France;St Martin;Confirmed;2020-04-24;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-30;41;18.0708,-63.0501
France;St Martin;Confirmed;2020-09-26;367;18.0708,-63.0501
France;;Confirmed;2020-07-23;205476;46.2276,2.2137
France;;Confirmed;2020-04-22;154715;46.2276,2.2137
France;;Confirmed;2020-06-21;191745;46.2276,2.2137
France;;Confirmed;2020-08-13;230778;46.2276,2.2137
France;;Confirmed;2020-07-15;200338;46.2276,2.2137
France;;Confirmed;2020-05-20;179069;46.2276,2.2137
France;;Confirmed;2020-05-29;183816;46.2276,2.2137
France;French Guiana;Recovered;2020-08-08;7501;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-16;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-20;9341;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-08;34;3.9339,-53.1258
France;French Guiana;Recovered;2020-02-17;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-05-10;122;3.9339,-53.1258
France;French Guiana;Recovered;2020-01-24;0;3.9339,-53.1258
France;French Polynesia;Recovered;2020-09-29;1431;-17.6797,149.4068
France;French Polynesia;Recovered;2020-08-31;205;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-09;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-08-27;202;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-28;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-02;51;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-12;58;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-29;50;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-10;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-19;60;-17.6797,149.4068
France;Guadeloupe;Recovered;2020-06-18;157;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-16;67;16.265,-61.551
France;Guadeloupe;Recovered;2020-03-20;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-05-21;109;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-05;31;16.265,-61.551
France;Guadeloupe;Recovered;2020-09-28;2199;16.265,-61.551
France;Guadeloupe;Recovered;2020-03-06;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-06-29;157;16.265,-61.551
France;Guadeloupe;Recovered;2020-09-23;2199;16.265,-61.551
France;Martinique;Recovered;2020-04-08;50;14.6415,-61.0242
France;Martinique;Recovered;2020-04-11;50;14.6415,-61.0242
France;Martinique;Recovered;2020-08-01;98;14.6415,-61.0242
France;Martinique;Recovered;2020-05-17;91;14.6415,-61.0242
France;Martinique;Recovered;2020-03-31;27;14.6415,-61.0242
France;Martinique;Recovered;2020-06-28;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-11;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-19;98;14.6415,-61.0242
France;Martinique;Recovered;2020-09-23;98;14.6415,-61.0242
France;Martinique;Recovered;2020-04-21;73;14.6415,-61.0242
France;Mayotte;Recovered;2020-08-31;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-11;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-28;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-05-23;894;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-07;22;-12.8275,45.166244
